180.00	0.0137457
179.00	0.0145722
178.00	0.0154079
177.00	0.0162535
176.00	0.0171103
175.00	0.0179754
174.00	0.0188948
173.00	0.0198666
172.00	0.0208973
171.00	0.0215408
170.00	0.0178297
169.00	0.0177769
168.00	0.0176259
167.00	0.0186336
166.00	0.0192031
165.00	0.0195444
164.00	0.0201302
163.00	0.0206144
162.00	0.02098
161.00	0.0212137
160.00	0.0217546
159.00	0.0221594
158.00	0.0225333
157.00	0.0226965
156.00	0.0228495
155.00	0.0232911
154.00	0.0239753
153.00	0.0242278
152.00	0.0244182
151.00	0.0243992
150.00	0.0247597
149.00	0.0249779
148.00	0.0254546
147.00	0.0259584
146.00	0.0262094
145.00	0.0267316
144.00	0.0265984
143.00	0.0273175
142.00	0.0274237
141.00	0.0279858
140.00	0.0275717
139.00	0.0276902
138.00	0.0274163
137.00	0.0277001
136.00	0.0271836
135.00	0.0267802
134.00	0.0266078
133.00	0.0263665
132.00	0.0265648
131.00	0.0262834
130.00	0.025969
129.00	0.0260904
128.00	0.0265925
127.00	0.0275633
126.00	0.0288273
125.00	0.0306567
124.00	0.0329156
123.00	0.0365246
122.00	0.0395165
121.00	0.0419583
120.00	0.0436133
119.00	0.0445965
118.00	0.0449592
117.00	0.0457705
116.00	0.0457901
115.00	0.0463389
114.00	0.0461725
113.00	0.0462633
112.00	0.0458442
111.00	0.045672
110.00	0.0461484
109.00	0.0474833
108.00	0.0486064
107.00	0.0491524
106.00	0.0493882
105.00	0.0493927
104.00	0.0499742
103.00	0.0505532
102.00	0.0519909
101.00	0.0514728
100.00	0.0525297
99.00	0.0529825
98.00	0.0533545
97.00	0.0552126
96.00	0.0575728
95.00	0.0614786
94.00	0.064417
93.00	0.0674641
92.00	0.0706781
91.00	0.0726597
90.00	0.0737777
89.00	0.0743896
88.00	0.076438
87.00	0.0778855
86.00	0.0793383
85.00	0.0803689
84.00	0.0814609
83.00	0.0816466
82.00	0.0817657
81.00	0.0805011
80.00	0.079751
79.00	0.080348
78.00	0.0802213
77.00	0.0817032
76.00	0.0828293
75.00	0.0833382
74.00	0.0852926
73.00	0.0873303
72.00	0.0904942
71.00	0.0937409
70.00	0.09685
69.00	0.0991364
68.00	0.101186
67.00	0.104737
66.00	0.108214
65.00	0.111542
64.00	0.113983
63.00	0.117252
62.00	0.120742
61.00	0.124128
60.00	0.125807
59.00	0.12576
58.00	0.126031
57.00	0.127987
56.00	0.131169
55.00	0.133478
54.00	0.13575
53.00	0.137622
52.00	0.13963
51.00	0.144507
50.00	0.148869
49.00	0.149976
48.00	0.154632
47.00	0.16001
46.00	0.162323
45.00	0.164589
44.00	0.169762
43.00	0.0802973
42.00	0.0267398
41.00	0.0343642
40.00	0.0656316
39.00	0.0819657
38.00	0.0861207
37.00	0.0936971
36.00	0.100233
35.00	0.104038
34.00	0.105214
33.00	0.108551
32.00	0.11255
31.00	0.118962
30.00	0.108959
29.00	0.124346
28.00	0.129642
27.00	0.133283
26.00	0.135161
25.00	0.136722
24.00	0.137961
23.00	0.134782
22.00	0.144334
21.00	0.142212
20.00	0.147693
19.00	0.223703
18.00	0.215795
17.00	0.225964
16.00	0.255262
15.00	0.259643
14.00	0.258391
13.00	0.26362
12.00	0.270139
11.00	0.257405
10.00	0.242581
9.00	0.225335
8.00	0.210424
7.00	0.178652
6.00	0.163831
5.00	0.133655
4.00	0.100819
3.00	0.0659539
2.00	0.118309
1.00	0.0892265
