180.00	0.00689601
179.00	0.0073821
178.00	0.00787363
177.00	0.00837073
176.00	0.00887348
175.00	0.00938197
174.00	0.00992135
173.00	0.0104951
172.00	0.0110963
171.00	0.011247
170.00	0.00591773
169.00	0.00463986
168.00	0.00468781
167.00	0.00495275
166.00	0.00509773
165.00	0.00521778
164.00	0.00540805
163.00	0.00556243
162.00	0.0056336
161.00	0.00566821
160.00	0.00585293
159.00	0.00601745
158.00	0.00609198
157.00	0.00613484
156.00	0.00607217
155.00	0.00609298
154.00	0.00598874
153.00	0.00585928
152.00	0.00559276
151.00	0.00531617
150.00	0.0050751
149.00	0.00487958
148.00	0.00475785
147.00	0.0046681
146.00	0.00462473
145.00	0.00463275
144.00	0.00463623
143.00	0.00459073
142.00	0.00450174
141.00	0.00432843
140.00	0.00412069
139.00	0.00389972
138.00	0.00367761
137.00	0.00348259
136.00	0.00326981
135.00	0.00307519
134.00	0.00294033
133.00	0.00281677
132.00	0.00270722
131.00	0.00247832
130.00	0.00233159
129.00	0.00230788
128.00	0.00232378
127.00	0.00241829
126.00	0.00262257
125.00	0.00300194
124.00	0.00359057
123.00	0.00468054
122.00	0.00581249
121.00	0.00661839
120.00	0.00713762
119.00	0.00750814
118.00	0.00742312
117.00	0.0073965
116.00	0.00717713
115.00	0.00693171
114.00	0.00673766
113.00	0.00644655
112.00	0.00633257
111.00	0.0063025
110.00	0.00631769
109.00	0.00637598
108.00	0.00649755
107.00	0.0066153
106.00	0.00653011
105.00	0.0064482
104.00	0.00659622
103.00	0.00672305
102.00	0.00676358
101.00	0.00679039
100.00	0.0067755
99.00	0.0069372
98.00	0.00718725
97.00	0.00757516
96.00	0.00834103
95.00	0.0093936
94.00	0.010777
93.00	0.0121795
92.00	0.0133077
91.00	0.0141513
90.00	0.014688
89.00	0.0152027
88.00	0.0156695
87.00	0.0160306
86.00	0.0166604
85.00	0.0172358
84.00	0.0177163
83.00	0.0177526
82.00	0.01758
81.00	0.0171851
80.00	0.01687
79.00	0.0170589
78.00	0.0173298
77.00	0.0179276
76.00	0.0186977
75.00	0.0195355
74.00	0.0208304
73.00	0.0227109
72.00	0.02529
71.00	0.0281045
70.00	0.030471
69.00	0.0322515
68.00	0.0336803
67.00	0.0357537
66.00	0.0378645
65.00	0.0402344
64.00	0.0421056
63.00	0.0442832
62.00	0.0465884
61.00	0.048608
60.00	0.0499369
59.00	0.0511372
58.00	0.0531088
57.00	0.0565979
56.00	0.0614207
55.00	0.0649946
54.00	0.0677721
53.00	0.0707774
52.00	0.073866
51.00	0.0785401
50.00	0.0833438
49.00	0.0865341
48.00	0.0915054
47.00	0.0971278
46.00	0.101141
45.00	0.105667
44.00	0.112019
43.00	0.0455935
42.00	0.0113286
41.00	0.0155807
40.00	0.0354343
39.00	0.0477289
38.00	0.0515703
37.00	0.0583437
36.00	0.0646531
35.00	0.0689769
34.00	0.0711274
33.00	0.0751624
32.00	0.079928
31.00	0.0866146
30.00	0.0783052
29.00	0.0939417
28.00	0.100257
27.00	0.105382
26.00	0.108886
25.00	0.112246
24.00	0.115219
23.00	0.106282
22.00	0.119407
21.00	0.121462
20.00	0.128097
19.00	0.198036
18.00	0.194766
17.00	0.207644
16.00	0.238518
15.00	0.246427
14.00	0.248774
13.00	0.257207
12.00	0.266816
11.00	0.257097
10.00	0.244728
9.00	0.229414
8.00	0.215615
7.00	0.177356
6.00	0.167265
5.00	0.139638
4.00	0.107362
3.00	0.0713022
2.00	0.129475
1.00	0.0985897
