180.00	0.746535
179.00	0.746535
178.00	0.746535
177.00	0.746535
176.00	0.746535
175.00	0.746535
174.00	0.746535
173.00	0.746535
172.00	0.746535
171.00	0.746535
170.00	0.746535
169.00	0.746535
168.00	0.746535
167.00	0.746535
166.00	0.746535
165.00	0.746535
164.00	0.746535
163.00	0.746535
162.00	0.746535
161.00	0.746535
160.00	0.746535
159.00	0.746535
158.00	0.746535
157.00	0.746535
156.00	0.746535
155.00	0.746535
154.00	0.746535
153.00	0.746535
152.00	0.746535
151.00	0.746535
150.00	0.746535
149.00	0.746535
148.00	0.746535
147.00	0.746535
146.00	0.746535
145.00	0.746535
144.00	0.746535
143.00	0.746535
142.00	0.746535
141.00	0.746535
140.00	0.746535
139.00	0.746535
138.00	0.746535
137.00	0.746535
136.00	0.746535
135.00	0.746535
134.00	0.746535
133.00	0.746535
132.00	0.746535
131.00	0.746535
130.00	0.746535
129.00	0.746535
128.00	0.746535
127.00	0.746535
126.00	0.746535
125.00	0.746535
124.00	0.746535
123.00	0.746535
122.00	0.746535
121.00	0.746535
120.00	0.746535
119.00	0.746535
118.00	0.746535
117.00	0.746535
116.00	0.746535
115.00	0.746535
114.00	0.746535
113.00	0.746535
112.00	0.746535
111.00	0.746535
110.00	0.746535
109.00	0.746535
108.00	0.746535
107.00	0.746535
106.00	0.746535
105.00	0.746535
104.00	0.746535
103.00	0.746535
102.00	0.746535
101.00	0.746535
100.00	0.746535
99.00	0.746535
98.00	0.746535
97.00	0.746535
96.00	0.746535
95.00	0.746535
94.00	0.746535
93.00	0.746535
92.00	0.746535
91.00	0.746535
90.00	0.746535
89.00	0.746535
88.00	0.746535
87.00	0.746535
86.00	0.746535
85.00	0.746535
84.00	0.746535
83.00	0.746535
82.00	0.746535
81.00	0.746535
80.00	0.746535
79.00	0.746535
78.00	0.746535
77.00	0.746535
76.00	0.746535
75.00	0.746535
74.00	0.746535
73.00	0.746535
72.00	0.746535
71.00	0.746535
70.00	0.746535
69.00	0.746535
68.00	0.746535
67.00	0.746535
66.00	0.746535
65.00	0.746539
64.00	0.746542
63.00	0.746544
62.00	0.746544
61.00	0.746543
60.00	0.746539
59.00	0.746534
58.00	0.746529
57.00	0.746532
56.00	0.746528
55.00	0.746522
54.00	0.746517
53.00	0.746511
52.00	0.746505
51.00	0.746498
50.00	0.746497
49.00	0.746494
48.00	0.746495
47.00	0.746532
46.00	0.746584
45.00	0.746576
44.00	0.746579
43.00	0.746634
42.00	0.746635
41.00	0.746648
40.00	0.746706
39.00	0.746747
38.00	0.746705
37.00	0.746743
36.00	0.746753
35.00	0.746757
34.00	0.746771
33.00	0.746791
32.00	0.74681
31.00	0.746836
30.00	0.746808
29.00	0.74681
28.00	0.746872
27.00	0.746871
26.00	0.746802
25.00	0.74681
24.00	0.74683
23.00	0.746828
22.00	0.746838
21.00	0.746885
20.00	0.747207
19.00	0.753735
18.00	0.760537
17.00	0.767402
16.00	0.774389
15.00	0.781553
14.00	0.788844
13.00	0.796286
12.00	0.803924
11.00	0.811732
10.00	0.819607
9.00	0.827851
8.00	0.836281
7.00	0.844722
6.00	0.85339
5.00	0.862123
4.00	0.870643
3.00	0.878957
2.00	0.887752
1.00	0.896553
