55.00	3.57211
56.00	5.93678
57.00	6.67584
58.00	6.58581
59.00	6.58128
60.00	6.58884
61.00	6.49859
62.00	6.31271
63.00	6.12095
64.00	5.94474
65.00	5.81674
66.00	5.65968
67.00	5.52498
68.00	5.42108
69.00	5.3852
70.00	5.30478
71.00	5.16979
72.00	5.05779
73.00	4.95438
74.00	4.90694
75.00	4.84322
76.00	4.84416
77.00	4.78807
78.00	4.69665
79.00	4.67185
80.00	4.6015
81.00	4.59837
82.00	4.62305
83.00	4.57088
84.00	4.53573
85.00	4.481
86.00	4.46912
87.00	4.46842
88.00	4.47322
89.00	4.43401
90.00	4.48004
91.00	4.49597
92.00	4.44494
93.00	4.30684
94.00	4.17084
95.00	4.02333
96.00	3.76822
97.00	3.60008
98.00	3.48509
99.00	3.47376
100.00	3.44185
101.00	3.35652
102.00	3.37523
103.00	3.27015
104.00	3.23164
105.00	3.20774
106.00	3.23208
107.00	3.23451
108.00	3.20758
109.00	3.14594
110.00	3.07062
111.00	3.03367
112.00	3.02481
113.00	3.03455
114.00	3.02834
115.00	3.04846
116.00	3.02344
117.00	3.03308
118.00	2.99044
119.00	2.97517
120.00	2.91194
121.00	2.80128
122.00	2.64414
123.00	2.45677
124.00	2.22891
125.00	2.08566
126.00	1.96227
127.00	1.8748
128.00	1.81099
129.00	1.78158
130.00	1.77608
131.00	1.79882
132.00	1.82143
133.00	1.81501
134.00	1.84215
135.00	1.86737
136.00	1.90775
137.00	1.949
138.00	1.927
139.00	1.94917
140.00	1.95197
141.00	1.99184
142.00	1.95738
143.00	1.95972
144.00	1.92704
145.00	1.95731
146.00	1.93482
147.00	1.92734
148.00	1.89815
149.00	1.86925
150.00	1.86064
151.00	1.84339
152.00	1.85617
153.00	1.85197
154.00	1.8406
155.00	1.79251
156.00	1.75943
157.00	1.74576
158.00	1.73035
159.00	1.69875
160.00	1.66333
161.00	1.6166
162.00	1.47817
163.00	0.805693
164.00	0.288167
165.00	0
166.00	0
167.00	0
168.00	0
169.00	0
170.00	0
171.00	0
172.00	0
173.00	0
174.00	0
175.00	0
176.00	0
177.00	0
178.00	0
179.00	0
180.00	0
